mnc,year,empty,sector,upe_code,upe_name,upe_region,upe_tax_haven,upe_lat,upe_lon,upe_fj,jur_code,jur_name,jur_region,jur_tax_haven,jur_lat,jur_lon,profit_before_tax,tax_accrued,tax_paid,employees,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings,tangible_assets,total_revenues,currency
ANGLO AMERICAN,2019,TRUE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,MOZ,Mozambique,Africa,FALSE,-18.25,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,NAM,Namibia,Africa,FALSE,-22,17,65352272.44305494,34263587.31576597,36482276.909334525,1421,219073156.7664136,928245871.371148,107377498.88343012,-143856183.11746317,265376916.4805717,1147319028.1375616,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,33827.601607860655,7450.64761054042,21797.230906654757,1,NA,295432.782492184,47354912.0142921,2536027.6909334525,NA,295432.782492184,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,PNG,Papua New Guinea,Asia,FALSE,-6,147,NA,NA,NA,NA,NA,NA,14095386.333184458,NA,NA,NA,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,PER,Peru,South America,FALSE,-10,-76,-3078717.28450201,NA,131034.3903528361,340,24952726.217061188,NA,1784291043.3229122,495741461.3666816,3090677154.979902,24952726.217061188,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,PHL,Philippines,Asia,FALSE,13,122,NA,NA,NA,NA,NA,NA,30506723.53729344,72.3537293434569,NA,NA,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,SLE,Sierra Leone,Africa,FALSE,8.5,-11.5,-578152.7467619473,NA,NA,NA,279620.36623492633,NA,601589.9955337205,1035980.348369808,NA,279620.36623492633,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,258645824.0285842,15777579.276462708,18615711.478338543,236,12145090277.802591,985781816.8825368,192815474.76552033,-139329073.69361323,224474225.99374723,13130872094.685127,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,ZAF,South Africa,Africa,FALSE,-29,24,2790532058.9548907,725828659.2228674,704500492.1840107,45213,1392109176.418044,10415051201.42921,6124658059.848146,-14606092108.083967,9882376593.12193,11807160377.847254,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,SWE,Sweden,Europe,FALSE,62,15,-306301.02724430553,36082.17954443948,9119.24966502903,3,NA,NA,1702545.7793657884,-1768300.133988388,NA,NA,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CHE,Switzerland,Europe,TRUE,47,8,-23992.85395265744,3129.075480125056,3969.6292987941047,NA,6067.887449754355,NA,9099071.907101383,94066321.57213044,NA,6067.887449754355,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,TWN,Taiwan,Asia,FALSE,23.5,121,-1118262.6172398392,NA,NA,12,4883186.243858865,NA,148235.81956230462,2862036.6234926307,5914990.620812863,4883186.243858865,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,TZA,Tanzania,Africa,FALSE,-6,35,NA,NA,NA,NA,NA,NA,1665846.359982135,NA,NA,NA,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,ARE,United Arab Emirates,Asia,FALSE,24,54,110063.42117016524,NA,NA,4,NA,1525895.4890576152,12169.718624385889,-143198.74944171504,16210.80839660563,1525895.4890576152,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,UPE,GBR,United Kingdom,Europe,FALSE,54,-2,-4727316711.031711,183953087.9857079,159470487.71773115,1194,5200146172.398393,5320250443.948192,140202771179.0978,-35615863973.202324,449087855.2925413,10520396616.346584,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,USA,United States of America,North America,FALSE,38,-97,-10736090.2188477,904875.390799464,19028.137561411346,123,113956725.32380527,45377286.28852166,1266334101.8311746,603989757.9276463,146540460.9200536,159334011.61232692,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,VEN,Venezuela,South America,FALSE,8,-66,-6051064.761054043,NA,NA,NA,NA,NA,84151282.715498,138853973.20232248,2.679767753461366,NA,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,VGB,Virgin Islands (British),North America,TRUE,18.5,-64.5,NA,NA,NA,NA,NA,NA,258564413.57748997,258829827.6016079,NA,NA,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,ZMB,Zambia,Africa,FALSE,-15,30,NA,NA,NA,16,NA,NA,18703722.19740956,NA,NA,NA,EUR
ANGLO AMERICAN,2019,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,ZWE,Zimbabwe,Africa,FALSE,-20,30,63289025.45779366,22816.4359088879,11550.692273336312,1147,386695.84635998216,254214999.55337209,44662.79589102278,-9023117.4631531965,403419751.6748549,254601695.399732,EUR
APPLUS,2019,FALSE,Business Services,ESP,Spain,Europe,FALSE,40,-4,UPE,ESP,Spain,Europe,FALSE,40,-4,66491000,1039000,15673000,7829,539276000,80234000,NA,NA,79008000,619510000,EUR
APPLUS,2019,FALSE,Business Services,ESP,Spain,Europe,FALSE,40,-4,FJ,OTHER,Other Europe,Europe,FALSE,NA,NA,19085000,7179000,5706000,3336,369695000,45762000,NA,NA,50826000,415457000,EUR
APPLUS,2019,FALSE,Business Services,ESP,Spain,Europe,FALSE,40,-4,FJ,OTHER,Latin America,NA,FALSE,NA,NA,22064000,7845000,10382000,5166,190437000,2152000,NA,NA,28823000,192589000,EUR
APPLUS,2019,FALSE,Business Services,ESP,Spain,Europe,FALSE,40,-4,FJ,OTHER,USA and Canada,North America,FALSE,NA,NA,10946000,7522000,5459000,2340,334600000,4534000,NA,NA,53875000,339134000,EUR
APPLUS,2019,FALSE,Business Services,ESP,Spain,Europe,FALSE,40,-4,FJ,OTHER,Asia Pacific,Asia,FALSE,NA,NA,12485000,3814000,1737000,1758,175693000,13816000,NA,NA,7838000,189509000,EUR
APPLUS,2019,FALSE,Business Services,ESP,Spain,Europe,FALSE,40,-4,FJ,OTHER,Middle East and Africa,NA,FALSE,NA,NA,22817000,2977000,2388000,2622,170275000,3253000,NA,NA,6365000,173528000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,UPE,ITA,Italy,Europe,FALSE,42.8333,12.8333,779724000,452219000,407475000,12465,6061439000,7167000,NA,NA,683869000,6068606000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,30337000,15000,11000,NA,57000,NA,NA,NA,NA,NA,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,MDG,Madagascar,Africa,FALSE,-20,47,-6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,MEX,Mexico,North America,FALSE,23,-102,131000,39000,96000,NA,3448000,41000,NA,NA,NA,3489000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,MDA,Moldova,Europe,FALSE,47,29,-7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,155000,29000,74000,1,5590000,14284000,NA,NA,NA,19874000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,POL,Poland,Europe,FALSE,52,20,30724000,9743000,607000,346,89788000,2525000,NA,NA,12597000,92313000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,PRI,Puerto Rico,North America,TRUE,18.25,-66.5,24642000,105000,67000,80,170055000,952000,NA,NA,36536000,171007000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,PRT,Portugal,Europe,FALSE,39.5,-8,130000,46000,13000,25,2670000,19000,NA,NA,252000,2689000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,QAT,Qatar,Asia,FALSE,25.5,51.25,26000,3000,NA,NA,34000,34000,NA,NA,9000,68000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,4913000,952000,720000,392,46979000,3143000,NA,NA,2850000,50122000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ROU,Romania,Europe,FALSE,46,25,-223000,NA,NA,10,43000,NA,NA,NA,NA,NA,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ESP,Spain,Europe,FALSE,40,-4,1076950000,45036000,291286000,1884,1959238000,153621000,NA,NA,115404000,2112859000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CHE,Switzerland,Europe,TRUE,47,8,-190000,16000,NA,10,266000,381000,NA,NA,10000,647000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,TUN,Tunisia,Africa,FALSE,34,9,-3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,HUN,Hungary,Europe,FALSE,47,20,71000,29000,NA,10,686000,599000,NA,NA,NA,1285000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,USA,United States of America,North America,FALSE,38,-97,119000,11000,7000,533,71762000,6699000,NA,NA,4254000,78461000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ALB,Albania,Europe,FALSE,41,20,193000,NA,NA,NA,507000,NA,NA,NA,NA,NA,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ARG,Argentina,South America,FALSE,-34,-64,-90824000,17756000,16534000,1940,448627000,1000,NA,NA,15750000,448628000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ARM,Armenia,Asia,FALSE,40,45,787000,NA,NA,NA,1447000,NA,NA,NA,NA,NA,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,BRA,Brazil,South America,FALSE,-10,-55,325054000,90500000,78595000,6102,1489850000,45378000,NA,NA,33553000,1535228000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CAN,Canada,North America,FALSE,60,-95,24000,-6000,-18000,6,1374000,77000,NA,NA,9000,1451000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CHL,Chile,South America,FALSE,-30,-71,1390848000,129673000,135018000,1901,1343873000,29000,NA,NA,38264000,1343902000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,HRV,Croatia,Europe,FALSE,45.1667,15.5,604000,113000,86000,45,2597000,954000,NA,NA,124000,3551000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,FRA,France,Europe,FALSE,46,2,1456475000,292100000,307321000,3075,2410580000,33282000,NA,NA,245390000,2443862000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,GEO,Georgia,Asia,FALSE,42,43.5,-361000,NA,NA,NA,127000,NA,NA,NA,NA,NA,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,IND,India,Asia,FALSE,20,77,8450000,56000,225000,57,43861000,478000,NA,NA,1016000,44339000,EUR
ATLANTIA,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,IRL,Ireland,Europe,TRUE,53,-8,1427000,244000,175000,90,25080000,922000,NA,NA,660000,26002000,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,UPE,FRA,France,Europe,FALSE,46,2,121000000,NA,209000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,BEL,Belgium,Europe,TRUE,50.8333,4,527000000,NA,149000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,DEU,Germany,Europe,FALSE,51,9,751000000,NA,196000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,HKG,Hong Kong,Asia,TRUE,22.25,114.1667,441000000,NA,19000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,IRL,Ireland,Europe,TRUE,53,-8,143000000,NA,38000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,352000000,NA,61000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,JPN,Japan,Asia,FALSE,36,138,731000000,NA,340000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,MEX,Mexico,North America,FALSE,23,-102,112000000,NA,73000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,ESP,Spain,Europe,FALSE,40,-4,174000000,NA,58000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,CHE,Switzerland,Europe,TRUE,47,8,921000000,NA,206000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,230000000,NA,12000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,USA,United States of America,North America,FALSE,38,-97,330000000,NA,-329000000,NA,NA,NA,NA,NA,NA,NA,EUR
AXA,2019,FALSE,"Banking, Insurance & Financial Services",FRA,France,Europe,FALSE,46,2,FJ,OTHER,Other,NA,FALSE,NA,NA,287000000,NA,137000000,NA,NA,NA,NA,NA,NA,NA,EUR
BONAVA,2019,FALSE,Construction,SWE,Sweden,Europe,FALSE,62,15,FJ,DEU,Germany,Europe,FALSE,51,9,55434361.749346025,9538109.943243524,22759252.438828606,NA,604489522.2445723,279627163.7816245,NA,NA,790624321.2359879,884116686.0261967,EUR
BONAVA,2019,FALSE,Construction,SWE,Sweden,Europe,FALSE,62,15,UPE,SWE,Sweden,Europe,FALSE,62,15,119368029.38871104,1983171.3743377624,94436.73211132202,NA,371041920.4653842,25875664.598502234,NA,NA,255451360.36112607,396917585.0638864,EUR
BONAVA,2019,FALSE,Construction,SWE,Sweden,Europe,FALSE,62,15,FJ,FIN,Finland,Europe,FALSE,64,26,-24931297.277389012,0,-566620.3926679321,NA,240719230.15175983,1133240.7853358642,NA,NA,262156368.3410299,241852470.9370957,EUR
BONAVA,2019,FALSE,Construction,SWE,Sweden,Europe,FALSE,62,15,FJ,DNK,Denmark,Europe,FALSE,56,10,-2455355.0348943723,944367.3211132202,-94436.73211132202,NA,74227271.43949911,661057.1247792541,NA,NA,124562049.65483376,74888328.56427836,EUR
BONAVA,2019,FALSE,Construction,SWE,Sweden,Europe,FALSE,62,15,FJ,NOR,Norway,Europe,FALSE,62,10,22192632.046160676,1983171.3743377624,377746.9284452881,NA,92736870.93331824,566620.3926679321,NA,NA,80271222.29462372,93303491.32598616,EUR
BONAVA,2019,FALSE,Construction,SWE,Sweden,Europe,FALSE,62,15,FJ,RUS,Russia,Europe,FALSE,60,100,16431991.387370031,3116412.1596736265,4344089.677120813,NA,88770528.1846427,566620.3926679321,NA,NA,176879999.24450615,89337148.57731064,EUR
BONAVA,2019,FALSE,Construction,SWE,Sweden,Europe,FALSE,62,15,FJ,EST,Estonia,Europe,FALSE,59,26,188873.46422264405,0,0,NA,13126705.76347376,283310.19633396604,NA,NA,28519893.09761925,13410015.959807726,EUR
BONAVA,2019,FALSE,Construction,SWE,Sweden,Europe,FALSE,62,15,FJ,LVA,Latvia,Europe,FALSE,57,25,3399722.3560075928,0,0,NA,29275386.954509825,566620.3926679321,NA,NA,26158974.7948362,29842007.347177755,EUR
BONAVA,2019,FALSE,Construction,SWE,Sweden,Europe,FALSE,62,15,FJ,LTU,Lithuania,Europe,FALSE,56,24,-188873.46422264405,0,0,NA,0,0,NA,NA,0,0,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,ALB,Albania,Europe,FALSE,41,20,3720391.2460920056,558135.7748995087,141680.2143814203,13,16877900.848593123,1301228.2268870033,245466.7262170612,10143576.596694954,856155.4265297008,18179129.07548013,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,AGO,Angola,Africa,FALSE,-12.5,18.5,852987312.1929433,371500466.2795891,370060616.3465833,609,45791144.26083073,2461502176.8646717,NA,NA,3624521949.977669,2507293321.1255026,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,ARG,Argentina,South America,FALSE,-34,-64,-1433079.946404645,221812.41625725772,403503.34970969183,8,1961368.468066101,NA,103332.73782938812,-103517.64180437697,63548.012505582854,1961368.468066101,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,AUS,Australia,Asia,FALSE,-27,133,610611923.1799911,213346210.8083966,287801846.35998213,5756,10713991520.321571,870899073.6936133,13520232412.684237,-951621600.7146049,2778640368.021438,11584890594.015186,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,AUT,Austria,Europe,FALSE,47.3333,13.3333,65800911.12103618,2517920.500223314,1609401.5185350603,149,912133995.5337204,222215842.7869585,93304264.40375169,-5407467.61947298,182524819.11567664,1134349838.320679,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,AZE,Azerbaijan,Asia,FALSE,40.5,47.5,856694959.3568556,190441226.4403752,153211553.3720411,2724,705568093.7918714,1699611606.9673965,NA,NA,10996500691.38008,2405179700.759268,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BRB,Barbados,North America,TRUE,13.1667,-59.5333,-78742.29566770881,NA,NA,NA,43489.95087092452,NA,524921778.4725324,-316124254.5779366,NA,43489.95087092452,EUR
BP,2019,TRUE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BLR,Belarus,Europe,FALSE,53,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BEL,Belgium,Europe,TRUE,50.8333,4,33557503.3497097,978507.369361322,14291944.618133096,628,1053763404.1983027,613613827.6016079,973930569.8972756,767978436.8021438,531548133.09513175,1667377231.7999108,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BOL,Bolivia,South America,FALSE,-17,-65,-136750.33497096918,NA,NA,NA,2247.431889236266,NA,NA,NA,NA,2247.431889236266,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BRA,Brazil,South America,FALSE,-10,-55,101725029.92407323,1680140.241179098,-2620995.087092452,279,912443552.4787852,326054.4886109871,7230771116.569898,-2824909102.277803,15954052.702099152,912769606.9673964,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,VGB,Virgin Islands (British),North America,TRUE,18.5,-64.5,NA,NA,NA,NA,NA,NA,51201237.15944619,-118192112.55024566,NA,NA,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CAN,Canada,North America,FALSE,60,-95,372993823.1353283,5026975.435462261,54306513.62215275,168,10899020130.415363,3234326098.258151,8885919198.749443,-1245404750.334971,2888386055.381867,14133346228.673515,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CHL,Chile,South America,FALSE,-30,-71,48252.79142474319,NA,NA,1,NA,NA,1860887.8963823137,-757844.5734702992,NA,NA,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CHN,China,Asia,FALSE,35,105,170778727.1103171,61657626.619026355,66040975.435462266,1205,2737070928.9861546,416585529.2541313,996947288.9682896,-101401409.55783832,681883665.9222867,3153656458.240286,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,COL,Colombia,South America,FALSE,4,-72,608707.4586869138,126313.53282715498,1340431.442608307,8,13514530.594015189,159010700.3126396,4990062.5279142475,-4214928.986154534,170.611880303707,172525230.90665478,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,HRV,Croatia,Europe,FALSE,45.1667,15.5,-88817.32916480572,NA,NA,NA,33959097.811523005,-11674.854845913354,62453.7740062528,-1027044.216167932,NA,33947422.956677094,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,CYP,Cyprus,Asia,TRUE,35,33,3639366.681554266,416213.4881643591,208593.1219294328,27,84162002.67976776,622619.9196069675,NA,NA,4130246.5386333186,84784622.59937473,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,DNK,Denmark,Europe,FALSE,56,10,5400084.8593121935,1290204.555605181,2004624.3858865567,13,158786634.21170166,1352108.9772219742,17046647.61054042,32235058.50826262,6528803.037070121,160138743.18892363,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,EST,Estonia,Europe,FALSE,59,26,497955.337204109,NA,9857.972309066548,NA,1006692.2733363108,7733841.893702546,-1080235.8195623048,1049021.8847699866,NA,8740534.167038858,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,FRO,Faroe Islands,Europe,FALSE,62,-7,-4381109.423849933,-788599.3747208576,NA,NA,283335.4175971416,NA,3981052.2554711928,-4571765.966949531,1387.2264403751676,283335.4175971416,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,FIN,Finland,Europe,FALSE,64,26,669489.0576150067,126041.08977221974,214019.6516301921,22,132919692.71996428,1101.3845466726218,6164193.836534168,-528635.9982134881,1093275.5694506476,132920794.10451096,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,FRA,France,Europe,FALSE,46,2,21149500.66994194,10657949.084412685,726321.5721304154,311,1755892284.948638,175776899.50870925,653378763.7338098,-357284506.47610545,213896077.71326485,1931669184.4573472,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,GMB,Gambia,Africa,FALSE,13.4667,-16.5667,-5990719.0710138455,NA,NA,NA,NA,NA,892.3626619026352,-5990719.0710138455,NA,NA,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,GEO,Georgia,Asia,FALSE,42,43.5,NA,NA,NA,431,NA,NA,NA,NA,NA,NA,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,DEU,Germany,Europe,FALSE,51,9,116393742.74229568,11301734.702992408,-69281091.55873159,4676,17486716834.30103,7071912779.812417,2167941436.355516,1050696567.2175078,4202949057.615007,24558629614.113445,EUR
BP,2019,FALSE,"Chemicals, Petroleum, Rubber & Plastic",GBR,United Kingdom,Europe,FALSE,54,-2,FJ,GHA,Ghana,Africa,FALSE,8,-2,85476.55203215721,24897.72219740956,43363.108530594014,2,NA,NA,NA,908497.543546226,270258.1509602501,NA,EUR
